,File,Delta x,Delta y,dy/dx
380,24_1_2_20170103223948600.csv.chip.csv,156,140,0.8974358974358975
381,24_1_2_20170103235106308.csv.chip.csv,178,144,0.8089887640449438
382,24_1_2_20170104015713028.csv.chip.csv,177,132,0.7457627118644068
383,24_1_2_20170104015726796.csv.chip.csv,177,136,0.768361581920904
384,24_1_2_20170104020224692.csv.chip.csv,153,111,0.7254901960784313
385,24_1_2_20170104020244348.csv.chip.csv,169,142,0.8402366863905325
386,24_1_2_20170104020306436.csv.chip.csv,168,126,0.75
387,24_1_2_20170104020359556.csv.chip.csv,178,133,0.7471910112359551
388,24_1_2_20170104020528324.csv.chip.csv,158,128,0.810126582278481
389,24_1_2_20170104020818270.csv.chip.csv,183,136,0.7431693989071039
390,24_1_2_20170104021011429.csv.chip.csv,162,127,0.7839506172839507
391,24_1_2_20170104021300885.csv.chip.csv,167,124,0.7425149700598802
392,24_1_2_20170104021559044.csv.chip.csv,175,145,0.8285714285714286
393,24_1_2_20170104021837189.csv.chip.csv,169,146,0.863905325443787
394,24_1_2_20170104021917324.csv.chip.csv,163,137,0.8404907975460123
395,24_1_2_20170104022044502.csv.chip.csv,173,140,0.8092485549132948
396,24_1_2_20170104234618170.csv.chip.csv,171,145,0.847953216374269
397,24_1_2_20170105162251371.csv.chip.csv,173,138,0.7976878612716763
398,24_1_2_20170105184025097.csv.chip.csv,165,123,0.7454545454545455
399,24_1_2_20170109213251114.csv.chip.csv,159,130,0.8176100628930818
400,24_1_3_20161220221541210.csv.chip.csv,185,144,0.7783783783783784
401,24_1_3_20161220221647314.csv.chip.csv,175,133,0.76
402,24_1_3_20161220221743058.csv.chip.csv,177,144,0.8135593220338984
403,24_1_3_20161220222118601.csv.chip.csv,162,132,0.8148148148148148
404,24_1_3_20170104214534021.csv.chip.csv,160,126,0.7875
405,24_1_3_20170104215645565.csv.chip.csv,177,142,0.8022598870056498
406,24_1_3_20170104215731414.csv.chip.csv,171,138,0.8070175438596491
407,24_1_3_20170104220232144.csv.chip.csv,167,143,0.8562874251497006
408,24_1_3_20170104222339654.csv.chip.csv,176,137,0.7784090909090909
409,24_1_3_20170104222352872.csv.chip.csv,168,132,0.7857142857142857
410,24_1_3_20170104222359247.csv.chip.csv,175,140,0.8
411,24_1_3_20170104222401271.csv.chip.csv,192,148,0.7708333333333334
412,24_1_3_20170104222402975.csv.chip.csv,177,131,0.7401129943502824
413,24_1_3_20170104222408639.csv.chip.csv,168,134,0.7976190476190477
414,24_1_3_20170104222414918.csv.chip.csv,165,135,0.8181818181818182
415,24_1_3_20170104222526663.csv.chip.csv,189,141,0.746031746031746
416,24_1_3_20170104222658903.csv.chip.csv,165,133,0.806060606060606
417,24_1_3_20170104222753607.csv.chip.csv,172,138,0.8023255813953488
418,24_1_3_20170104222905601.csv.chip.csv,179,142,0.7932960893854749
419,24_1_3_20170104223019607.csv.chip.csv,172,130,0.7558139534883721
420,24_1_3_20170104223049680.csv.chip.csv,173,127,0.7341040462427746
421,24_1_3_20170104223152030.csv.chip.csv,167,144,0.8622754491017964
422,24_1_3_20170104223156607.csv.chip.csv,165,141,0.8545454545454545
423,24_1_3_20170104223331567.csv.chip.csv,191,142,0.743455497382199
424,24_1_3_20170104223551695.csv.chip.csv,171,122,0.7134502923976608
425,24_1_3_20170104223610175.csv.chip.csv,179,146,0.8156424581005587
426,24_1_3_20170104223616047.csv.chip.csv,156,126,0.8076923076923077
427,24_1_3_20170104231344873.csv.chip.csv,179,129,0.7206703910614525
428,24_1_3_20170104231426665.csv.chip.csv,165,121,0.7333333333333333
429,24_1_3_20170104231625010.csv.chip.csv,169,141,0.834319526627219
430,24_1_3_20170104231911026.csv.chip.csv,168,134,0.7976190476190477
431,24_1_3_20170104231916690.csv.chip.csv,183,143,0.7814207650273224
432,24_1_3_20170104231923674.csv.chip.csv,187,136,0.7272727272727273
433,24_1_3_20170104231931545.csv.chip.csv,170,140,0.8235294117647058
434,24_1_3_20170104231937977.csv.chip.csv,173,145,0.838150289017341
435,24_1_3_20170104231939707.csv.chip.csv,172,133,0.7732558139534884
436,24_1_3_20170104231950346.csv.chip.csv,174,141,0.8103448275862069
437,24_1_3_20170104231953658.csv.chip.csv,169,143,0.8461538461538461
438,24_1_3_20170104232256105.csv.chip.csv,161,141,0.8757763975155279
439,24_1_3_20170104232305465.csv.chip.csv,178,140,0.7865168539325843
440,24_1_3_20170104232545657.csv.chip.csv,163,137,0.8404907975460123
441,24_1_3_20170104234737428.csv.chip.csv,174,130,0.7471264367816092
442,24_1_3_20170104234808251.csv.chip.csv,166,133,0.8012048192771084
443,24_1_3_20170104234822506.csv.chip.csv,177,142,0.8022598870056498
444,24_1_3_20170104235106686.csv.chip.csv,173,147,0.8497109826589595
445,24_1_3_20170104235417596.csv.chip.csv,170,144,0.8470588235294118
446,24_1_3_20170109131845240.csv.chip.csv,184,144,0.782608695652174
447,24_1_3_20170109132425493.csv.chip.csv,172,141,0.8197674418604651
448,24_1_3_20170109132534202.csv.chip.csv,177,143,0.807909604519774
449,24_1_4_20161223231327524.csv.chip.csv,166,132,0.7951807228915663
450,24_1_4_20170102233433610.csv.chip.csv,172,144,0.8372093023255814
451,24_1_4_20170103212802644.csv.chip.csv,162,124,0.7654320987654321
452,24_1_4_20170103212911364.csv.chip.csv,171,136,0.7953216374269005
453,24_1_4_20170103212924934.csv.chip.csv,160,141,0.88125
454,24_1_4_20170103223129750.csv.chip.csv,160,132,0.825
455,24_1_4_20170103223158047.csv.chip.csv,167,140,0.8383233532934131
456,24_1_4_20170103223348808.csv.chip.csv,148,123,0.831081081081081
457,24_1_4_20170103223710519.csv.chip.csv,157,127,0.8089171974522293
458,24_1_4_20170103223727135.csv.chip.csv,158,127,0.8037974683544303
459,24_1_4_20170103223907208.csv.chip.csv,184,142,0.7717391304347826
460,24_1_4_20170103223911478.csv.chip.csv,176,146,0.8295454545454546
461,24_1_4_20170103223935080.csv.chip.csv,173,141,0.815028901734104
462,24_1_4_20170103223940759.csv.chip.csv,168,138,0.8214285714285714
463,24_1_4_20170103223954911.csv.chip.csv,166,133,0.8012048192771084
464,24_1_4_20170103224348784.csv.chip.csv,162,144,0.8888888888888888
465,24_1_4_20170103224531167.csv.chip.csv,182,144,0.7912087912087912
466,24_1_4_20170103224550520.csv.chip.csv,165,137,0.8303030303030303
467,24_1_4_20170103224705429.csv.chip.csv,182,142,0.7802197802197802
468,24_1_4_20170103224804680.csv.chip.csv,170,149,0.8764705882352941
469,24_1_4_20170103224843361.csv.chip.csv,169,146,0.863905325443787
470,24_1_4_20170103224910931.csv.chip.csv,169,143,0.8461538461538461
471,24_1_4_20170103225121913.csv.chip.csv,168,129,0.7678571428571429
472,24_1_4_20170103225201704.csv.chip.csv,168,145,0.8630952380952381
473,24_1_4_20170103225908457.csv.chip.csv,160,137,0.85625
474,24_1_4_20170103230137338.csv.chip.csv,159,127,0.7987421383647799
475,24_1_4_20170103230402800.csv.chip.csv,165,130,0.7878787878787878
476,24_1_4_20170103230420760.csv.chip.csv,175,145,0.8285714285714286
477,24_1_4_20170103233659572.csv.chip.csv,160,139,0.86875
478,24_1_4_20170103233810029.csv.chip.csv,176,144,0.8181818181818182
479,24_1_4_20170103233956963.csv.chip.csv,163,142,0.8711656441717791
480,24_1_4_20170103234017197.csv.chip.csv,172,141,0.8197674418604651
481,24_1_4_20170103234050620.csv.chip.csv,166,130,0.7831325301204819
482,24_1_4_20170103235057348.csv.chip.csv,175,140,0.8
483,24_1_4_20170103235745076.csv.chip.csv,175,144,0.8228571428571428
484,24_1_4_20170104005530664.csv.chip.csv,161,127,0.7888198757763976
485,24_1_4_20170104005617062.csv.chip.csv,171,134,0.783625730994152
486,24_1_4_20170104005830151.csv.chip.csv,174,139,0.7988505747126436
487,24_1_4_20170105183531601.csv.chip.csv,177,146,0.8248587570621468
488,25_0_0_20170102233320979.csv.chip.csv,181,136,0.7513812154696132
489,25_0_0_20170102233508810.csv.chip.csv,189,145,0.7671957671957672
490,25_0_0_20170104004136182.csv.chip.csv,154,126,0.8181818181818182
491,25_0_0_20170104004153743.csv.chip.csv,169,144,0.8520710059171598
492,25_0_0_20170104011143168.csv.chip.csv,162,140,0.8641975308641975
493,25_0_0_20170104011300160.csv.chip.csv,163,146,0.8957055214723927
494,25_0_0_20170104214616710.csv.chip.csv,175,139,0.7942857142857143
495,25_0_0_20170105162443771.csv.chip.csv,168,136,0.8095238095238095
496,25_0_0_20170105163328603.csv.chip.csv,177,147,0.8305084745762712
497,25_0_0_20170105184137702.csv.chip.csv,173,139,0.8034682080924855
498,25_0_0_20170110231839623.csv.chip.csv,173,132,0.7630057803468208
499,25_0_1_20170102233534138.csv.chip.csv,171,149,0.8713450292397661
500,25_0_1_20170103180757928.csv.chip.csv,154,149,0.9675324675324676
501,25_0_2_20161219193843611.csv.chip.csv,149,139,0.9328859060402684
502,25_0_2_20170104021135333.csv.chip.csv,160,143,0.89375
503,25_0_2_20170104021424381.csv.chip.csv,171,129,0.7543859649122807
504,25_0_2_20170104192902767.csv.chip.csv,177,147,0.8305084745762712
505,25_0_3_20170104214432805.csv.chip.csv,167,142,0.8502994011976048
506,25_0_3_20170104214444117.csv.chip.csv,177,149,0.8418079096045198
507,25_0_3_20170104214558568.csv.chip.csv,167,124,0.7425149700598802
508,25_0_3_20170104214602149.csv.chip.csv,189,140,0.7407407407407407
509,25_0_3_20170104214610101.csv.chip.csv,172,151,0.877906976744186
510,25_0_3_20170104214613229.csv.chip.csv,175,141,0.8057142857142857
511,25_0_3_20170104220223342.csv.chip.csv,157,147,0.9363057324840764
512,25_0_3_20170104230440360.csv.chip.csv,167,145,0.8682634730538922
513,25_0_3_20170104230516489.csv.chip.csv,168,141,0.8392857142857143
514,25_0_3_20170105175316102.csv.chip.csv,177,137,0.7740112994350282
515,25_0_3_20170107213404617.csv.chip.csv,167,139,0.8323353293413174
516,25_0_4_20170103230228713.csv.chip.csv,169,142,0.8402366863905325
517,25_0_4_20170103233741427.csv.chip.csv,171,139,0.8128654970760234
518,25_0_4_20170103235109805.csv.chip.csv,184,143,0.7771739130434783
519,25_0_4_20170103235145124.csv.chip.csv,159,131,0.8238993710691824
520,25_1_0_20170103163054063.csv.chip.csv,183,141,0.7704918032786885
521,25_1_0_20170103163218903.csv.chip.csv,178,145,0.8146067415730337
522,25_1_0_20170103163718321.csv.chip.csv,180,142,0.7888888888888889
523,25_1_0_20170103175619551.csv.chip.csv,175,143,0.8171428571428572
524,25_1_0_20170103175643807.csv.chip.csv,172,145,0.8430232558139535
525,25_1_0_20170103180311751.csv.chip.csv,184,146,0.7934782608695652
526,25_1_0_20170103180606727.csv.chip.csv,160,145,0.90625
527,25_1_0_20170103180657288.csv.chip.csv,177,144,0.8135593220338984
528,25_1_0_20170103180835288.csv.chip.csv,176,140,0.7954545454545454
529,25_1_0_20170103180907920.csv.chip.csv,177,134,0.7570621468926554
530,25_1_0_20170103180911281.csv.chip.csv,170,141,0.8294117647058824
531,25_1_0_20170103181255384.csv.chip.csv,165,142,0.8606060606060606
532,25_1_0_20170103181306464.csv.chip.csv,156,137,0.8782051282051282
533,25_1_0_20170103182309849.csv.chip.csv,179,142,0.7932960893854749
534,25_1_0_20170103183722595.csv.chip.csv,166,146,0.8795180722891566
535,25_1_0_20170104021242700.csv.chip.csv,171,140,0.8187134502923976
536,25_1_0_20170104021710995.csv.chip.csv,183,132,0.7213114754098361
537,25_1_0_20170104022204452.csv.chip.csv,172,134,0.7790697674418605
538,25_1_0_20170104022944286.csv.chip.csv,157,128,0.8152866242038217
539,25_1_0_20170104023032454.csv.chip.csv,170,138,0.8117647058823529
540,25_1_0_20170104165326705.csv.chip.csv,182,144,0.7912087912087912
541,25_1_0_20170104183350805.csv.chip.csv,178,145,0.8146067415730337
542,25_1_0_20170104234942017.csv.chip.csv,163,146,0.8957055214723927
543,25_1_0_20170105000610412.csv.chip.csv,194,144,0.7422680412371134
544,25_1_0_20170105000803577.csv.chip.csv,157,128,0.8152866242038217
545,25_1_0_20170105002736333.csv.chip.csv,171,139,0.8128654970760234
546,25_1_0_20170105183547063.csv.chip.csv,168,139,0.8273809523809523
547,25_1_0_20170105183634552.csv.chip.csv,166,140,0.8433734939759037
548,25_1_0_20170109132220552.csv.chip.csv,175,133,0.76
549,25_1_0_20170109213201198.csv.chip.csv,163,133,0.8159509202453987
550,25_1_0_20170109213232182.csv.chip.csv,159,120,0.7547169811320755
551,25_1_0_20170109213630541.csv.chip.csv,183,142,0.7759562841530054
552,25_1_0_20170109214731480.csv.chip.csv,185,137,0.7405405405405405
553,25_1_0_20170111182452788.csv.chip.csv,178,142,0.797752808988764
554,25_1_1_20161220222224947.csv.chip.csv,178,142,0.797752808988764
555,25_1_1_20170102233540371.csv.chip.csv,173,146,0.8439306358381503
556,25_1_1_20170103182259857.csv.chip.csv,174,147,0.8448275862068966
557,25_1_1_20170103230312265.csv.chip.csv,172,143,0.8313953488372093
558,25_1_2_20161219194224315.csv.chip.csv,162,129,0.7962962962962963
559,25_1_2_20161219194415803.csv.chip.csv,170,129,0.7588235294117647
560,25_1_2_20170103183748779.csv.chip.csv,187,144,0.7700534759358288
561,25_1_2_20170104015630471.csv.chip.csv,165,140,0.8484848484848485
562,25_1_2_20170104015640427.csv.chip.csv,178,132,0.7415730337078652
563,25_1_2_20170104015651372.csv.chip.csv,167,125,0.7485029940119761
564,25_1_2_20170104015838780.csv.chip.csv,159,138,0.8679245283018868
565,25_1_2_20170104015850244.csv.chip.csv,170,141,0.8294117647058824
566,25_1_2_20170104020239939.csv.chip.csv,175,131,0.7485714285714286
567,25_1_2_20170104020339110.csv.chip.csv,171,146,0.8538011695906432
568,25_1_2_20170104020610884.csv.chip.csv,164,132,0.8048780487804879
569,25_1_2_20170104020655188.csv.chip.csv,165,134,0.8121212121212121
570,25_1_2_20170104020903060.csv.chip.csv,177,130,0.7344632768361582
571,25_1_2_20170104021040316.csv.chip.csv,162,135,0.8333333333333334
572,25_1_2_20170104021048828.csv.chip.csv,170,140,0.8235294117647058
573,25_1_2_20170104021412148.csv.chip.csv,172,133,0.7732558139534884
574,25_1_2_20170104021933189.csv.chip.csv,165,127,0.7696969696969697
575,25_1_2_20170104021935245.csv.chip.csv,168,137,0.8154761904761905
576,25_1_2_20170104021958662.csv.chip.csv,176,145,0.8238636363636364
577,25_1_2_20170104022416501.csv.chip.csv,178,134,0.7528089887640449
578,25_1_2_20170104022723237.csv.chip.csv,160,125,0.78125
579,25_1_2_20170104022753590.csv.chip.csv,169,129,0.7633136094674556
580,25_1_2_20170104022809304.csv.chip.csv,169,127,0.7514792899408284
581,25_1_2_20170104200556817.csv.chip.csv,169,139,0.8224852071005917
582,25_1_2_20170105161718771.csv.chip.csv,167,134,0.8023952095808383
583,25_1_2_20170107213811324.csv.chip.csv,160,128,0.8
584,25_1_3_20161220221512186.csv.chip.csv,187,145,0.7754010695187166
585,25_1_3_20161220221516834.csv.chip.csv,176,147,0.8352272727272727
586,25_1_3_20161220222256467.csv.chip.csv,168,137,0.8154761904761905
587,25_1_3_20170104214624646.csv.chip.csv,167,142,0.8502994011976048
588,25_1_3_20170104222218775.csv.chip.csv,181,135,0.7458563535911602
589,25_1_3_20170104222305855.csv.chip.csv,182,136,0.7472527472527473
590,25_1_3_20170104222315121.csv.chip.csv,178,140,0.7865168539325843
591,25_1_3_20170104222350215.csv.chip.csv,169,128,0.757396449704142
592,25_1_3_20170104222454999.csv.chip.csv,167,140,0.8383233532934131
593,25_1_3_20170104222459455.csv.chip.csv,170,142,0.8352941176470589
594,25_1_3_20170104222509455.csv.chip.csv,163,123,0.754601226993865
595,25_1_3_20170104222511735.csv.chip.csv,172,130,0.7558139534883721
596,25_1_3_20170104222513085.csv.chip.csv,181,141,0.7790055248618785
597,25_1_3_20170104223238159.csv.chip.csv,166,141,0.8493975903614458
598,25_1_3_20170104231305129.csv.chip.csv,178,131,0.7359550561797753
599,25_1_3_20170104231357826.csv.chip.csv,171,132,0.7719298245614035
600,25_1_3_20170104231501635.csv.chip.csv,172,128,0.7441860465116279
601,25_1_3_20170104231514978.csv.chip.csv,165,129,0.7818181818181819
602,25_1_3_20170104231534609.csv.chip.csv,170,143,0.8411764705882353
603,25_1_3_20170104232002457.csv.chip.csv,190,142,0.7473684210526316
604,25_1_3_20170104232025362.csv.chip.csv,178,124,0.6966292134831461
605,25_1_3_20170104232046530.csv.chip.csv,166,141,0.8493975903614458
606,25_1_3_20170104232048826.csv.chip.csv,159,121,0.7610062893081762
607,25_1_3_20170104232049890.csv.chip.csv,167,128,0.7664670658682635
608,25_1_3_20170104232058250.csv.chip.csv,173,140,0.8092485549132948
609,25_1_3_20170104232101034.csv.chip.csv,185,138,0.745945945945946
610,25_1_3_20170104232710103.csv.chip.csv,185,139,0.7513513513513513
611,25_1_3_20170104234854715.csv.chip.csv,182,145,0.7967032967032966
612,25_1_3_20170104234936774.csv.chip.csv,168,128,0.7619047619047619
613,25_1_3_20170104234944475.csv.chip.csv,173,139,0.8034682080924855
614,25_1_3_20170105000930603.csv.chip.csv,168,141,0.8392857142857143
615,25_1_3_20170109132228225.csv.chip.csv,165,139,0.8424242424242424
616,25_1_3_20170109132634146.csv.chip.csv,170,139,0.8176470588235294
617,25_1_3_20170109134902771.csv.chip.csv,171,123,0.7192982456140351
618,25_1_3_20170109135843276.csv.chip.csv,180,143,0.7944444444444444
619,25_1_3_20170109213212198.csv.chip.csv,146,97,0.6643835616438356
620,25_1_3_20170109213236360.csv.chip.csv,179,135,0.7541899441340782
621,25_1_4_20161220222242243.csv.chip.csv,162,141,0.8703703703703703
622,25_1_4_20161221193646742.csv.chip.csv,171,134,0.783625730994152
623,25_1_4_20161221195850512.csv.chip.csv,176,146,0.8295454545454546
624,25_1_4_20161223214751864.csv.chip.csv,171,143,0.8362573099415205
625,25_1_4_20161223230018963.csv.chip.csv,166,133,0.8012048192771084
626,25_1_4_20170103180849713.csv.chip.csv,164,142,0.8658536585365854
627,25_1_4_20170103182320042.csv.chip.csv,152,127,0.8355263157894737
628,25_1_4_20170103210241074.csv.chip.csv,176,138,0.7840909090909091
629,25_1_4_20170103212758572.csv.chip.csv,165,126,0.7636363636363637
630,25_1_4_20170103223138663.csv.chip.csv,170,131,0.7705882352941177
631,25_1_4_20170103223548135.csv.chip.csv,176,143,0.8125
632,25_1_4_20170103223722679.csv.chip.csv,154,136,0.8831168831168831
633,25_1_4_20170103224600280.csv.chip.csv,167,136,0.8143712574850299
634,25_1_4_20170103224747408.csv.chip.csv,172,146,0.8488372093023255
635,25_1_4_20170103225751729.csv.chip.csv,164,135,0.823170731707317
636,25_1_4_20170103225922392.csv.chip.csv,154,145,0.9415584415584416
637,25_1_4_20170103230205288.csv.chip.csv,153,128,0.8366013071895425
638,25_1_4_20170103230211911.csv.chip.csv,171,138,0.8070175438596491
639,25_1_4_20170103230304689.csv.chip.csv,182,143,0.7857142857142857
640,25_1_4_20170103233749355.csv.chip.csv,177,144,0.8135593220338984
641,25_1_4_20170103234056789.csv.chip.csv,176,143,0.8125
642,25_1_4_20170103235222492.csv.chip.csv,168,142,0.8452380952380952
643,26_0_0_20170102233359482.csv.chip.csv,173,146,0.8439306358381503
644,26_0_0_20170103181004512.csv.chip.csv,179,143,0.7988826815642458
645,26_0_0_20170103181224784.csv.chip.csv,179,144,0.8044692737430168
646,26_0_0_20170103235356420.csv.chip.csv,158,141,0.8924050632911392
647,26_0_0_20170103235457445.csv.chip.csv,172,146,0.8488372093023255
648,26_0_0_20170103235702988.csv.chip.csv,170,143,0.8411764705882353
649,26_0_0_20170104022546750.csv.chip.csv,173,150,0.8670520231213873
650,26_0_0_20170104165824281.csv.chip.csv,192,144,0.75
651,26_0_0_20170104170627658.csv.chip.csv,180,146,0.8111111111111111
652,26_0_0_20170104172735675.csv.chip.csv,167,145,0.8682634730538922
653,26_0_0_20170104194358449.csv.chip.csv,170,148,0.8705882352941177
654,26_0_0_20170104200830216.csv.chip.csv,171,144,0.8421052631578947
655,26_0_0_20170104201228553.csv.chip.csv,178,140,0.7865168539325843
656,26_0_0_20170104230421569.csv.chip.csv,158,121,0.7658227848101266
657,26_0_0_20170104230456289.csv.chip.csv,162,133,0.8209876543209876
658,26_0_0_20170105162452859.csv.chip.csv,167,150,0.8982035928143712
659,26_0_0_20170105162648388.csv.chip.csv,166,154,0.927710843373494
660,26_0_0_20170105163435235.csv.chip.csv,170,148,0.8705882352941177
661,26_0_0_20170105164133579.csv.chip.csv,166,147,0.8855421686746988
662,26_0_0_20170105183712607.csv.chip.csv,172,148,0.8604651162790697
663,26_0_0_20170108235818665.csv.chip.csv,160,149,0.93125
664,26_0_1_20170103180959080.csv.chip.csv,178,135,0.7584269662921348
665,26_0_1_20170103181054528.csv.chip.csv,149,140,0.9395973154362416
666,26_0_1_20170103210459306.csv.chip.csv,171,141,0.8245614035087719
667,26_0_1_20170103235317796.csv.chip.csv,165,133,0.806060606060606
668,26_0_1_20170104170637953.csv.chip.csv,176,142,0.8068181818181818
669,26_0_1_20170104230506569.csv.chip.csv,161,147,0.9130434782608695
670,26_0_1_20170105183720623.csv.chip.csv,160,132,0.825
671,26_0_1_20170105183731642.csv.chip.csv,156,146,0.9358974358974359
672,26_0_1_20170105183906447.csv.chip.csv,167,148,0.8862275449101796
673,26_0_2_20161219191301043.csv.chip.csv,165,139,0.8424242424242424
674,26_0_2_20170103181248536.csv.chip.csv,180,141,0.7833333333333333
675,26_0_2_20170104015801932.csv.chip.csv,163,128,0.7852760736196319
676,26_0_2_20170104020643628.csv.chip.csv,167,130,0.7784431137724551
677,26_0_2_20170104022441117.csv.chip.csv,168,135,0.8035714285714286
678,26_0_2_20170104022540590.csv.chip.csv,171,143,0.8362573099415205
679,26_0_2_20170104022626733.csv.chip.csv,175,148,0.8457142857142858
680,26_0_2_20170104023102422.csv.chip.csv,179,121,0.6759776536312849
681,26_0_2_20170104023216134.csv.chip.csv,175,136,0.7771428571428571
682,26_0_2_20170104201313859.csv.chip.csv,180,130,0.7222222222222222
683,26_0_2_20170105163936652.csv.chip.csv,189,151,0.798941798941799
684,26_0_2_20170109001126902.csv.chip.csv,165,147,0.8909090909090909
685,26_0_3_20170104214448709.csv.chip.csv,182,143,0.7857142857142857
686,26_0_3_20170104214630381.csv.chip.csv,182,152,0.8351648351648352
687,26_0_3_20170104214717941.csv.chip.csv,182,137,0.7527472527472527
688,26_0_3_20170104214719799.csv.chip.csv,171,140,0.8187134502923976
689,26_0_3_20170104214726725.csv.chip.csv,175,148,0.8457142857142858
690,26_0_3_20170104215431446.csv.chip.csv,172,140,0.813953488372093
691,26_0_3_20170104215715094.csv.chip.csv,182,148,0.8131868131868132
692,26_0_3_20170104230250721.csv.chip.csv,155,119,0.7677419354838709
693,26_0_3_20170104230258265.csv.chip.csv,172,136,0.7906976744186046
694,26_0_3_20170104230301625.csv.chip.csv,179,149,0.8324022346368715
695,26_0_3_20170104230305945.csv.chip.csv,175,150,0.8571428571428571
696,26_0_3_20170104230310913.csv.chip.csv,151,140,0.9271523178807947
697,26_0_3_20170104230323233.csv.chip.csv,171,146,0.8538011695906432
698,26_0_3_20170104230325016.csv.chip.csv,159,118,0.7421383647798742
699,26_0_3_20170104230341769.csv.chip.csv,186,141,0.7580645161290323
700,26_0_3_20170104230356601.csv.chip.csv,163,142,0.8711656441717791
701,26_0_3_20170104230400274.csv.chip.csv,158,148,0.9367088607594937
702,26_0_3_20170104230403674.csv.chip.csv,167,140,0.8383233532934131
703,26_0_3_20170104230413577.csv.chip.csv,171,146,0.8538011695906432
704,26_0_3_20170104230424841.csv.chip.csv,160,139,0.86875
705,26_0_3_20170104230427081.csv.chip.csv,181,142,0.7845303867403315
706,26_0_3_20170104230509745.csv.chip.csv,157,130,0.8280254777070064
707,26_0_3_20170104230513064.csv.chip.csv,168,139,0.8273809523809523
708,26_0_3_20170104232129634.csv.chip.csv,157,131,0.8343949044585988
709,26_0_3_20170104232208944.csv.chip.csv,163,127,0.7791411042944786
710,26_0_3_20170104232246706.csv.chip.csv,165,132,0.8
711,26_0_3_20170105175308269.csv.chip.csv,173,143,0.8265895953757225
712,26_0_3_20170105175423430.csv.chip.csv,172,144,0.8372093023255814
713,26_0_4_20170103214633693.csv.chip.csv,173,147,0.8497109826589595
714,26_0_4_20170103224832945.csv.chip.csv,161,146,0.906832298136646
715,26_0_4_20170103224903432.csv.chip.csv,180,147,0.8166666666666667
716,26_0_4_20170103235020885.csv.chip.csv,155,130,0.8387096774193549
717,26_0_4_20170103235233157.csv.chip.csv,163,143,0.8773006134969326
718,26_0_4_20170103235258756.csv.chip.csv,172,133,0.7732558139534884
719,26_0_4_20170103235328516.csv.chip.csv,166,149,0.8975903614457831
720,26_0_4_20170103235333148.csv.chip.csv,170,152,0.8941176470588236
721,26_0_4_20170103235338373.csv.chip.csv,164,144,0.8780487804878049
722,26_0_4_20170103235427740.csv.chip.csv,163,143,0.8773006134969326
723,26_0_4_20170103235429853.csv.chip.csv,160,145,0.90625
724,26_0_4_20170103235432764.csv.chip.csv,163,137,0.8404907975460123
725,26_0_4_20170103235523972.csv.chip.csv,173,144,0.8323699421965318
726,26_0_4_20170103235546910.csv.chip.csv,176,135,0.7670454545454546
727,26_0_4_20170103235609892.csv.chip.csv,181,143,0.7900552486187845
728,26_0_4_20170103235645596.csv.chip.csv,176,140,0.7954545454545454
729,26_0_4_20170104165424576.csv.chip.csv,159,129,0.8113207547169812
730,26_0_4_20170104170011130.csv.chip.csv,157,146,0.9299363057324841
731,26_0_4_20170104200600267.csv.chip.csv,174,147,0.8448275862068966
732,26_0_4_20170105162624331.csv.chip.csv,171,146,0.8538011695906432
733,26_0_4_20170105163503003.csv.chip.csv,183,148,0.8087431693989071
734,26_0_4_20170108224531895.csv.chip.csv,167,140,0.8383233532934131
735,26_1_0_20170103175557343.csv.chip.csv,164,146,0.8902439024390244
736,26_1_0_20170103180235712.csv.chip.csv,187,145,0.7754010695187166
737,26_1_0_20170103180530224.csv.chip.csv,186,143,0.7688172043010753
738,26_1_0_20170103180546928.csv.chip.csv,163,144,0.8834355828220859
739,26_1_0_20170103180649464.csv.chip.csv,171,133,0.7777777777777778
740,26_1_0_20170103180946896.csv.chip.csv,165,138,0.8363636363636363
741,26_1_0_20170103181112840.csv.chip.csv,179,145,0.8100558659217877
742,26_1_0_20170103181123449.csv.chip.csv,164,145,0.8841463414634146
743,26_1_0_20170103181326336.csv.chip.csv,172,139,0.8081395348837209
744,26_1_0_20170103181710200.csv.chip.csv,173,140,0.8092485549132948
745,26_1_0_20170103181852617.csv.chip.csv,167,142,0.8502994011976048
746,26_1_0_20170103181901521.csv.chip.csv,163,137,0.8404907975460123
747,26_1_0_20170103181926881.csv.chip.csv,169,133,0.7869822485207101
748,26_1_0_20170103181940954.csv.chip.csv,173,131,0.7572254335260116
749,26_1_0_20170103181948785.csv.chip.csv,180,146,0.8111111111111111
750,26_1_0_20170103182026289.csv.chip.csv,166,140,0.8433734939759037
751,26_1_0_20170103182040225.csv.chip.csv,158,137,0.8670886075949367
752,26_1_0_20170103182456297.csv.chip.csv,179,144,0.8044692737430168
753,26_1_0_20170103213110260.csv.chip.csv,172,142,0.8255813953488372
754,26_1_0_20170103224921463.csv.chip.csv,187,145,0.7754010695187166
755,26_1_0_20170103234817732.csv.chip.csv,164,133,0.8109756097560976
756,26_1_0_20170103235707476.csv.chip.csv,178,145,0.8146067415730337
757,26_1_0_20170104021254429.csv.chip.csv,170,137,0.8058823529411765
758,26_1_0_20170104021504132.csv.chip.csv,172,139,0.8081395348837209
759,26_1_0_20170104021534429.csv.chip.csv,167,141,0.844311377245509
760,26_1_0_20170104022111485.csv.chip.csv,177,133,0.751412429378531
